[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:27] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:28] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:29] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
[02:28:30] [InShuttle] Move to Turn Position
